# M nu z R Re N Naem box snap
2.435684e+13 2.331684e+00 1.00 -8.396111e-03 8.697331e-03 3.84433289e+04 3.87688364e+04 2 2
3.894555e+13 2.556057e+00 1.00 4.498749e-04 1.176253e-02 1.68212972e+04 1.68137332e+04 2 2
6.224933e+13 2.812563e+00 1.00 6.521389e-03 1.703267e-02 6.48088089e+03 6.43889038e+03 2 2
9.931009e+13 3.106067e+00 1.00 -3.592634e-02 2.400569e-02 2.01689203e+03 2.09205180e+03 2 2
1.578466e+14 3.441829e+00 1.00 -1.501295e-02 4.553144e-02 5.38281267e+02 5.46485629e+02 2 2
2.515330e+14 3.832957e+00 1.00 -4.257975e-02 1.011533e-01 1.02169124e+02 1.06712934e+02 2 2
3.863085e+14 4.249772e+00 1.00 -7.759112e-02 2.530557e-01 1.30154168e+01 1.41102467e+01 2 2
6.677950e+14 4.877254e+00 1.00 8.137475e-01 1.282511e+00 2.00154721e+00 1.10354239e+00 2 2
9.494677e+12 1.831637e+00 0.85 -4.376017e-03 5.576541e-03 1.83626432e+05 1.84433516e+05 2 3
1.522609e+13 1.994798e+00 0.85 -1.298261e-02 6.712531e-03 9.68810049e+04 9.81553175e+04 2 3
2.438274e+13 2.179462e+00 0.85 -6.732075e-03 7.858593e-03 4.87087522e+04 4.90388856e+04 2 3
3.908210e+13 2.390371e+00 0.85 -1.253491e-03 1.086881e-02 2.25202295e+04 2.25484938e+04 2 3
6.257339e+13 2.631254e+00 0.85 -1.106586e-02 1.437322e-02 9.19001485e+03 9.29284818e+03 2 3
9.977977e+13 2.905672e+00 0.85 -3.559366e-02 2.092391e-02 3.19487520e+03 3.31278951e+03 2 3
1.577124e+14 3.215857e+00 0.85 -9.630353e-03 3.635952e-02 9.64297034e+02 9.73673857e+02 2 3
2.532381e+14 3.587710e+00 0.85 -8.028846e-02 7.069241e-02 2.03334813e+02 2.21085422e+02 2 3
3.887691e+14 3.977711e+00 0.85 -4.103291e-02 1.689524e-01 3.40401238e+01 3.54966550e+01 2 3
6.345633e+14 4.498422e+00 0.85 -1.590163e-01 4.850650e-01 3.00241520e+00 3.57012287e+00 2 3
9.352200e+14 4.978467e+00 0.85 4.257829e+00 5.262971e+00 1.00059482e+00 1.90305686e-01 2 3
9.506664e+12 1.706416e+00 0.70 -9.840603e-03 5.312922e-03 2.08473288e+05 2.10545180e+05 2 4
1.525424e+13 1.858640e+00 0.70 -1.071093e-02 6.390123e-03 1.14775845e+05 1.16018511e+05 2 4
2.446585e+13 2.031334e+00 0.70 -9.045097e-03 7.534244e-03 5.99723676e+04 6.05197748e+04 2 4
3.910625e+13 2.226729e+00 0.70 -7.855664e-03 9.709523e-03 2.91370135e+04 2.93677164e+04 2 4
6.246514e+13 2.449936e+00 0.70 -1.218663e-02 1.258586e-02 1.27927511e+04 1.29505750e+04 2 4
1.000414e+14 2.707958e+00 0.70 -2.014026e-02 1.827621e-02 4.92773898e+03 5.02902484e+03 2 4
1.597142e+14 3.003894e+00 0.70 1.025266e-02 2.788995e-02 1.66492693e+03 1.64803024e+03 2 4
2.518990e+14 3.337507e+00 0.70 -1.104563e-01 5.063605e-02 3.82632640e+02 4.30144857e+02 2 4
3.990168e+14 3.728710e+00 0.70 -1.867585e-02 1.100460e-01 8.10936643e+01 8.26369802e+01 2 4
6.128343e+14 4.152686e+00 0.70 -3.320306e-01 2.853037e-01 7.00579089e+00 1.04881909e+01 2 4
1.045875e+15 4.777891e+00 0.70 1.641270e+00 1.867656e+00 2.00109026e+00 7.57624233e-01 2 4
9.511593e+12 1.584392e+00 0.55 -1.058634e-02 5.176204e-03 2.33618742e+05 2.36118373e+05 2 5
1.528267e+13 1.726164e+00 0.55 -1.124196e-02 5.874341e-03 1.32799570e+05 1.34309472e+05 2 5
2.449957e+13 1.886401e+00 0.55 -1.061187e-02 7.384040e-03 7.21041507e+04 7.28775173e+04 2 5
3.926005e+13 2.068930e+00 0.55 5.927318e-04 8.937753e-03 3.71700163e+04 3.71479975e+04 2 5
6.279818e+13 2.277054e+00 0.55 -1.608944e-02 1.121106e-02 1.71457460e+04 1.74261226e+04 2 5
1.002603e+14 2.515276e+00 0.55 -3.090027e-02 1.523520e-02 7.09105190e+03 7.31715392e+03 2 5
1.604468e+14 2.791723e+00 0.55 5.129084e-03 2.275066e-02 2.66225720e+03 2.64867194e+03 2 5
2.531486e+14 3.102180e+00 0.55 -2.803184e-02 3.846745e-02 7.63257081e+02 7.85269637e+02 2 5
4.079046e+14 3.480589e+00 0.55 -4.273734e-02 7.517914e-02 1.70193225e+02 1.77791564e+02 2 5
6.182438e+14 3.864059e+00 0.55 -4.265281e-01 1.413862e-01 1.60131454e+01 2.79231573e+01 2 5
1.095665e+15 4.491761e+00 0.55 5.021100e-01 7.495795e-01 4.00210282e+00 2.66432071e+00 2 5
9.520476e+12 1.466854e+00 0.40 -4.352939e-03 5.058599e-03 2.59113638e+05 2.60246475e+05 2 6
1.530278e+13 1.598233e+00 0.40 -1.259548e-02 5.583912e-03 1.50431819e+05 1.52350749e+05 2 6
2.454554e+13 1.746798e+00 0.40 -9.861407e-03 6.938470e-03 8.48226033e+04 8.56674044e+04 2 6
3.930094e+13 1.915530e+00 0.40 -1.563962e-03 8.459663e-03 4.55828346e+04 4.56542361e+04 2 6
6.289899e+13 2.108488e+00 0.40 -5.645645e-04 1.067401e-02 2.26344505e+04 2.26472363e+04 2 6
1.006427e+14 2.330221e+00 0.40 -1.858494e-02 1.347116e-02 1.00158724e+04 1.02055418e+04 2 6
1.611502e+14 2.586754e+00 0.40 -2.088967e-02 1.897506e-02 3.95727011e+03 4.04169990e+03 2 6
2.547184e+14 2.875764e+00 0.40 2.136536e-02 3.171982e-02 1.37325094e+03 1.34452468e+03 2 6
4.078820e+14 3.221804e+00 0.40 -7.013419e-02 5.373549e-02 3.28372838e+02 3.53140028e+02 2 6
6.300942e+14 3.594266e+00 0.40 -3.263989e-02 1.162225e-01 6.50526173e+01 6.72475707e+01 2 6
1.063042e+15 4.124095e+00 0.40 -3.012181e-02 3.408800e-01 8.00430595e+00 8.25289821e+00 2 6
9.530002e+12 1.354865e+00 0.25 2.681780e-03 4.897038e-03 2.82930807e+05 2.82174079e+05 2 7
1.531606e+13 1.476188e+00 0.25 -8.980129e-03 5.424670e-03 1.67977800e+05 1.69499931e+05 2 7
2.458107e+13 1.613599e+00 0.25 -4.806764e-03 6.404527e-03 9.79296935e+04 9.84026920e+04 2 7
3.941076e+13 1.769959e+00 0.25 1.724278e-03 7.966667e-03 5.46641743e+04 5.45700803e+04 2 7
6.305647e+13 1.948182e+00 0.25 4.383377e-03 9.992181e-03 2.85801361e+04 2.84554053e+04 2 7
1.007874e+14 2.152607e+00 0.25 7.492370e-04 1.196564e-02 1.36671662e+04 1.36569339e+04 2 7
1.612426e+14 2.389151e+00 0.25 -2.552478e-03 1.718192e-02 5.84468392e+03 5.85964053e+03 2 7
2.589344e+14 2.666063e+00 0.25 3.187713e-02 2.541640e-02 2.22860648e+03 2.15975954e+03 2 7
4.141605e+14 2.986539e+00 0.25 -4.742176e-02 4.177331e-02 6.16691917e+02 6.47392407e+02 2 7
6.433533e+14 3.337070e+00 0.25 4.640545e-02 8.372544e-02 1.53121861e+02 1.46331292e+02 2 7
1.050082e+15 3.796006e+00 0.25 -1.982651e-01 1.963996e-01 1.80097816e+01 2.24635120e+01 2 7
1.567600e+15 4.236581e+00 0.25 -1.182103e-02 6.987467e-01 2.00079509e+00 2.02472947e+00 2 7
9.539068e+12 1.249794e+00 0.10 8.180003e-03 4.692411e-03 3.03958578e+05 3.01492370e+05 2 8
1.532828e+13 1.361678e+00 0.10 -4.035965e-03 5.275762e-03 1.84560364e+05 1.85308261e+05 2 8
2.459065e+13 1.488322e+00 0.10 1.141521e-04 6.259577e-03 1.10685255e+05 1.10672621e+05 2 8
3.942394e+13 1.632530e+00 0.10 6.886924e-03 7.262369e-03 6.40115282e+04 6.35737010e+04 2 8
6.320416e+13 1.797671e+00 0.10 1.524415e-02 9.407479e-03 3.51699763e+04 3.46418901e+04 2 8
1.011976e+14 1.987087e+00 0.10 2.382059e-02 1.128359e-02 1.79915777e+04 1.75729789e+04 2 8
1.619690e+14 2.205743e+00 0.10 1.631974e-02 1.463657e-02 8.22017863e+03 8.08818160e+03 2 8
2.592176e+14 2.459528e+00 0.10 2.507188e-02 2.235171e-02 3.34240396e+03 3.26065326e+03 2 8
4.107145e+14 2.748790e+00 0.10 3.421609e-02 3.581905e-02 1.13428090e+03 1.09675426e+03 2 8
6.555448e+14 3.092662e+00 0.10 1.371233e-01 6.703479e-02 3.27256658e+02 2.87793476e+02 2 8
1.019531e+15 3.473371e+00 0.10 6.728996e-03 1.350947e-01 5.40300287e+01 5.36688909e+01 2 8
1.601662e+15 3.930913e+00 0.10 2.812667e-01 4.503228e-01 8.00312754e+00 6.24626206e+00 2 8
9.542803e+12 1.184328e+00 0.00 1.211318e-02 4.672490e-03 3.16769411e+05 3.12978250e+05 2 9
1.533617e+13 1.290384e+00 0.00 1.092293e-03 5.217293e-03 1.95269517e+05 1.95056458e+05 2 9
2.461169e+13 1.410495e+00 0.00 6.346343e-04 6.107079e-03 1.18572920e+05 1.18497717e+05 2 9
3.947415e+13 1.547303e+00 0.00 9.666805e-03 7.006529e-03 7.01895437e+04 6.95175313e+04 2 9
6.324541e+13 1.703619e+00 0.00 1.868943e-02 8.802464e-03 3.96123922e+04 3.88856419e+04 2 9
1.013937e+14 1.883663e+00 0.00 3.473887e-02 1.123828e-02 2.10909093e+04 2.03828327e+04 2 9
1.624024e+14 2.091325e+00 0.00 3.225585e-02 1.409229e-02 1.00924997e+04 9.77713000e+03 2 9
2.592693e+14 2.330643e+00 0.00 4.601134e-02 2.038563e-02 4.34502418e+03 4.15389779e+03 2 9
4.141268e+14 2.609949e+00 0.00 8.601047e-02 3.183347e-02 1.62282091e+03 1.49429581e+03 2 9
6.623201e+14 2.938236e+00 0.00 1.233918e-01 5.569018e-02 4.80373739e+02 4.27610146e+02 2 9
1.049314e+15 3.316760e+00 0.00 9.861322e-02 1.152293e-01 9.80532868e+01 8.92518720e+01 2 9
1.685425e+15 3.778369e+00 0.00 3.294586e-01 3.277704e-01 1.60060111e+01 1.20394957e+01 2 9
2.474500e+15 4.217166e+00 0.00 1.293527e-01 1.130457e+00 1.00027844e+00 8.85709551e-01 2 9
9.299005e+12 4.066315e+00 3.00 1.638157e-02 2.810236e-02 1.74115185e+03 1.71308877e+03 3 0
1.469070e+13 4.404123e+00 3.00 -1.249200e-01 5.329894e-02 3.08733284e+02 3.52805777e+02 3 0
2.336714e+13 4.791563e+00 3.00 -7.763631e-02 1.295382e-01 5.05395758e+01 5.47935444e+01 3 0
3.971183e+13 5.299109e+00 3.00 1.823299e-02 4.140577e-01 6.04265997e+00 5.93445708e+00 3 0
9.479511e+12 3.083873e+00 2.00 2.508704e-02 1.107377e-02 2.37272777e+04 2.31465981e+04 3 1
1.515078e+13 3.347437e+00 2.00 1.274814e-02 1.478720e-02 8.07077947e+03 7.96918714e+03 3 1
2.414903e+13 3.644158e+00 2.00 -3.997126e-03 2.445931e-02 2.31610927e+03 2.32540420e+03 3 1
3.833650e+13 3.978303e+00 2.00 -2.103399e-02 4.597588e-02 5.36897008e+02 5.48432739e+02 3 1
6.131942e+13 4.365897e+00 2.00 -1.301698e-01 9.987845e-02 8.54296921e+01 9.82142227e+01 3 1
9.331886e+13 4.760559e+00 2.00 -4.286947e-01 2.148716e-01 7.02547154e+00 1.22972276e+01 3 1
1.778100e+14 5.473387e+00 2.00 1.078002e+00 1.469366e+00 2.00439508e+00 9.64578175e-01 3 1
9.595272e+12 2.121306e+00 1.00 2.477206e-04 6.527907e-03 1.29124897e+05 1.29092918e+05 3 2
1.539182e+13 2.304304e+00 1.00 -8.072364e-03 7.903368e-03 6.38533440e+04 6.43729862e+04 3 2
2.460025e+13 2.510131e+00 1.00 -6.007171e-03 9.981387e-03 2.94894556e+04 2.96676743e+04 3 2
3.927917e+13 2.743767e+00 1.00 2.346615e-02 1.394378e-02 1.26258856e+04 1.23363979e+04 3 2
6.275565e+13 3.011003e+00 1.00 -2.811469e-02 1.898844e-02 4.35652303e+03 4.48254850e+03 3 2
9.945179e+13 3.311956e+00 1.00 -3.094723e-02 3.051622e-02 1.32155959e+03 1.36376432e+03 3 2
1.564562e+14 3.652112e+00 1.00 -6.190664e-02 5.636445e-02 3.07745719e+02 3.28054468e+02 3 2
2.559295e+14 4.080614e+00 1.00 -2.889924e-01 1.122264e-01 4.10677893e+01 5.77599877e+01 3 2
3.908700e+14 4.508113e+00 1.00 -1.041190e-01 3.643041e-01 6.00712750e+00 6.70527409e+00 3 2
9.613416e+12 1.982718e+00 0.85 -1.788464e-03 6.128258e-03 1.54063950e+05 1.54339981e+05 3 3
1.541470e+13 2.153634e+00 0.85 -1.650950e-02 7.253225e-03 7.89726703e+04 8.02983558e+04 3 3
2.465134e+13 2.346287e+00 0.85 -7.794021e-03 9.274678e-03 3.87004426e+04 3.90044441e+04 3 3
3.943334e+13 2.565633e+00 0.85 5.261731e-03 1.181479e-02 1.74075490e+04 1.73164346e+04 3 3
6.305202e+13 2.816064e+00 0.85 -1.846151e-03 1.681251e-02 6.81755304e+03 6.83016255e+03 3 3
1.001827e+14 3.099371e+00 0.85 -4.811623e-02 2.382842e-02 2.19352483e+03 2.30440407e+03 3 3
1.602906e+14 3.430679e+00 0.85 -8.678297e-03 4.334987e-02 6.26489550e+02 6.31974009e+02 3 3
2.529572e+14 3.802530e+00 0.85 -2.840493e-01 7.269574e-02 9.41568416e+01 1.31513020e+02 3 3
3.896200e+14 4.208986e+00 0.85 -1.532030e-01 2.218336e-01 1.60190536e+01 1.89172308e+01 3 3
5.532700e+14 4.584817e+00 0.85 -3.956939e-01 6.048971e-01 1.00090566e+00 1.65628908e+00 3 3
9.630150e+12 1.846908e+00 0.70 -7.292092e-03 5.804794e-03 1.79421613e+05 1.80739583e+05 3 4
1.543402e+13 2.005967e+00 0.70 -1.449694e-02 6.955505e-03 9.63430647e+04 9.77602893e+04 3 4
2.469707e+13 2.185676e+00 0.70 -1.081962e-02 8.406117e-03 4.92923293e+04 4.98314869e+04 3 4
3.950594e+13 2.390035e+00 0.70 -5.804032e-03 1.095425e-02 2.33575264e+04 2.34938856e+04 3 4
6.308295e+13 2.622650e+00 0.70 -8.356881e-04 1.446394e-02 9.98413759e+03 9.99248819e+03 3 4
1.006175e+14 2.888855e+00 0.70 -1.789674e-02 2.106490e-02 3.64145083e+03 3.70780853e+03 3 4
1.608146e+14 3.197037e+00 0.70 -3.548881e-02 3.239428e-02 1.10662424e+03 1.14734204e+03 3 4
2.462777e+14 3.519272e+00 0.70 -7.937321e-02 6.093625e-02 2.56436201e+02 2.78545230e+02 3 4
3.936712e+14 3.929254e+00 0.70 -1.389337e-01 1.340016e-01 4.20496139e+01 4.88343517e+01 3 4
5.957100e+14 4.348731e+00 0.70 -4.561961e-01 3.136568e-01 3.00256474e+00 5.52141066e+00 3 4
9.641052e+12 1.714544e+00 0.55 -3.225004e-03 5.576807e-03 2.06713822e+05 2.07382631e+05 3 5
1.547581e+13 1.862742e+00 0.55 -1.687036e-02 6.425686e-03 1.14238936e+05 1.16199259e+05 3 5
2.475910e+13 2.029587e+00 0.55 -1.080970e-02 7.881147e-03 6.12127702e+04 6.18816925e+04 3 5
3.960405e+13 2.219385e+00 0.55 -1.016945e-02 9.914502e-03 3.05008200e+04 3.08141834e+04 3 5
6.336424e+13 2.436413e+00 0.55 3.074240e-03 1.276320e-02 1.40800327e+04 1.40368800e+04 3 5
1.012591e+14 2.684904e+00 0.55 -2.079182e-02 1.781451e-02 5.56192127e+03 5.68001919e+03 3 5
1.617782e+14 2.971253e+00 0.55 -1.662632e-02 2.717811e-02 1.92955447e+03 1.96217828e+03 3 5
2.548108e+14 3.292127e+00 0.55 -4.278760e-02 4.549058e-02 5.24869347e+02 5.48331120e+02 3 5
4.087767e+14 3.680125e+00 0.55 -1.569444e-01 8.648141e-02 9.71112651e+01 1.15189634e+02 3 5
6.381986e+14 4.106541e+00 0.55 -5.742617e-01 1.601229e-01 7.00567128e+00 1.64553463e+01 3 5
9.647742e+12 1.586733e+00 0.40 -3.545165e-03 5.130605e-03 2.32483570e+05 2.33310695e+05 3 6
1.549114e+13 1.723983e+00 0.40 -1.205843e-02 6.062076e-03 1.33307853e+05 1.34934957e+05 3 6
2.479430e+13 1.878564e+00 0.40 -1.038268e-02 7.362773e-03 7.39670313e+04 7.47430645e+04 3 6
3.968244e+13 2.054484e+00 0.40 -5.896705e-03 9.299091e-03 3.88625699e+04 3.90930903e+04 3 6
6.368988e+13 2.256866e+00 0.40 -7.667967e-03 1.163747e-02 1.87968103e+04 1.89420574e+04 3 6
1.013791e+14 2.485083e+00 0.40 -6.361784e-03 1.528757e-02 8.23398653e+03 8.28670475e+03 3 6
1.621215e+14 2.750720e+00 0.40 -1.669318e-02 2.289604e-02 3.10832592e+03 3.16109465e+03 3 6
2.559422e+14 3.049463e+00 0.40 1.681101e-02 3.526875e-02 1.01968316e+03 1.00282466e+03 3 6
4.076766e+14 3.403169e+00 0.40 -9.173007e-02 6.293606e-02 2.25258641e+02 2.48008476e+02 3 6
6.480606e+14 3.814644e+00 0.40 -2.453023e-01 1.313797e-01 3.30264179e+01 4.37611223e+01 3 6
9.655923e+12 1.464919e+00 0.25 1.399770e-03 5.074006e-03 2.58043858e+05 2.57683161e+05 3 7
1.550524e+13 1.591660e+00 0.25 -1.117260e-02 5.775552e-03 1.51568532e+05 1.53281081e+05 3 7
2.483291e+13 1.734597e+00 0.25 -2.911560e-03 6.859327e-03 8.76666046e+04 8.79225966e+04 3 7
3.981152e+13 1.897683e+00 0.25 -3.683100e-03 8.668466e-03 4.78591104e+04 4.80360319e+04 3 7
6.374203e+13 2.083648e+00 0.25 -5.296212e-03 1.054346e-02 2.44553360e+04 2.45855462e+04 3 7
1.018962e+14 2.296441e+00 0.25 1.242370e-02 1.366326e-02 1.16694996e+04 1.15263004e+04 3 7
1.624113e+14 2.540179e+00 0.25 -8.349247e-03 1.888931e-02 4.76120493e+03 4.80129210e+03 3 7
2.595091e+14 2.823951e+00 0.25 2.124127e-02 2.760397e-02 1.74084256e+03 1.70463397e+03 3 7
4.091563e+14 3.144193e+00 0.25 -1.796057e-02 4.947857e-02 4.78547893e+02 4.87300081e+02 3 7
6.635860e+14 3.542345e+00 0.25 -1.509732e-01 8.693505e-02 8.80691576e+01 1.03729543e+02 3 7
1.000077e+15 3.936437e+00 0.25 -3.221974e-01 2.126519e-01 1.00057063e+01 1.47619761e+01 3 7
9.672075e+12 1.350769e+00 0.10 5.481379e-03 4.849441e-03 2.81533043e+05 2.79998266e+05 3 8
1.552843e+13 1.467606e+00 0.10 -8.798161e-03 5.587300e-03 1.69216006e+05 1.70718010e+05 3 8
2.487101e+13 1.599431e+00 0.10 -1.330396e-03 6.491223e-03 1.00833425e+05 1.00967752e+05 3 8
3.986044e+13 1.749727e+00 0.10 3.020315e-03 8.002676e-03 5.74815839e+04 5.73084942e+04 3 8
6.387032e+13 1.921518e+00 0.10 -1.529455e-03 9.602076e-03 3.07217026e+04 3.07687620e+04 3 8
1.022847e+14 2.118596e+00 0.10 1.394645e-02 1.222561e-02 1.55364341e+04 1.53227364e+04 3 8
1.630245e+14 2.343522e+00 0.10 3.534702e-02 1.724850e-02 7.13474122e+03 6.89115931e+03 3 8
2.604772e+14 2.605395e+00 0.10 3.006615e-02 2.382829e-02 2.77952550e+03 2.69839514e+03 3 8
4.167169e+14 2.911188e+00 0.10 3.436156e-02 3.826231e-02 9.05021490e+02 8.74956612e+02 3 8
6.633987e+14 3.265148e+00 0.10 -1.098559e-01 6.795287e-02 1.95153282e+02 2.19237852e+02 3 8
1.029909e+15 3.656773e+00 0.10 1.409933e-01 1.727757e-01 4.40245385e+01 3.85843974e+01 3 8
1.560250e+15 4.087633e+00 0.10 -5.210232e-01 3.386871e-01 2.00080666e+00 4.17725170e+00 3 8
9.672184e+12 1.279417e+00 0.00 4.220125e-03 4.775672e-03 2.94990612e+05 2.93750946e+05 3 9
1.553428e+13 1.390173e+00 0.00 -3.682558e-03 5.398753e-03 1.81082325e+05 1.81751636e+05 3 9
2.489261e+13 1.515187e+00 0.00 -1.290584e-03 6.312186e-03 1.09318716e+05 1.09459984e+05 3 9
3.988715e+13 1.657513e+00 0.00 6.836629e-03 7.694555e-03 6.39779694e+04 6.35435457e+04 3 9
6.395746e+13 1.820518e+00 0.00 7.099297e-03 9.189250e-03 3.53390403e+04 3.50899265e+04 3 9
1.024635e+14 2.007424e+00 0.00 1.130842e-02 1.144333e-02 1.83087178e+04 1.81039902e+04 3 9
1.635043e+14 2.221169e+00 0.00 4.885869e-02 1.631819e-02 8.93090958e+03 8.51488355e+03 3 9
2.619909e+14 2.471072e+00 0.00 5.581612e-02 2.165232e-02 3.72704104e+03 3.53000958e+03 3 9
4.168894e+14 2.757681e+00 0.00 4.863130e-02 3.508717e-02 1.29145713e+03 1.23156454e+03 3 9
6.590182e+14 3.087506e+00 0.00 3.852730e-02 6.101395e-02 3.52278119e+02 3.39209301e+02 3 9
1.034040e+15 3.467252e+00 0.00 2.448834e-01 1.378794e-01 8.40467004e+01 6.75137144e+01 3 9
1.610088e+15 3.905188e+00 0.00 -6.800045e-02 3.275669e-01 8.00314848e+00 8.58707335e+00 3 9
8.669673e+12 3.595273e+00 3.00 3.345462e-02 1.624360e-02 7.29634146e+03 7.06014694e+03 4 0
1.387657e+13 3.904500e+00 3.00 4.218104e-02 2.665504e-02 1.96863728e+03 1.88895902e+03 4 0
2.222321e+13 4.255324e+00 3.00 5.773893e-02 5.588516e-02 4.27455094e+02 4.04121550e+02 4 0
3.523180e+13 4.645395e+00 3.00 7.124010e-02 1.335439e-01 6.95052895e+01 6.48830170e+01 4 0
5.387778e+13 5.052950e+00 3.00 2.579577e-01 4.164308e-01 9.04722729e+00 7.19199668e+00 4 0
1.071100e+14 5.830073e+00 3.00 1.035183e+00 2.037173e+00 1.00306402e+00 4.92861870e-01 4 0
8.791677e+12 2.726701e+00 2.00 2.222790e-02 8.943517e-03 5.13651285e+04 5.02482163e+04 4 1
1.412060e+13 2.963353e+00 2.00 2.442915e-02 1.171335e-02 2.06120336e+04 2.01205067e+04 4 1
2.261327e+13 3.230016e+00 2.00 4.406214e-02 1.599118e-02 7.38593881e+03 7.07423298e+03 4 1
3.622988e+13 3.533816e+00 2.00 4.172026e-02 2.642346e-02 2.18957601e+03 2.10188484e+03 4 1
5.708370e+13 3.867988e+00 2.00 -8.353416e-03 4.777229e-02 4.97482779e+02 5.01673466e+02 4 1
9.354502e+13 4.285314e+00 2.00 6.007594e-02 1.103270e-01 9.53236120e+01 8.99214942e+01 4 1
1.449983e+14 4.711754e+00 2.00 8.734346e-02 3.107958e-01 1.20290202e+01 1.10627604e+01 4 1
8.883268e+12 1.881139e+00 1.00 -4.959534e-03 6.090077e-03 1.76909153e+05 1.77790913e+05 4 2
1.429430e+13 2.045238e+00 1.00 -1.085993e-02 6.702170e-03 9.39797975e+04 9.50116167e+04 4 2
2.297565e+13 2.231019e+00 1.00 -7.268246e-03 8.541122e-03 4.74125800e+04 4.77597094e+04 4 2
3.693453e+13 2.442769e+00 1.00 -1.174860e-02 1.104065e-02 2.18903818e+04 2.21506206e+04 4 2
5.913055e+13 2.682879e+00 1.00 -4.724269e-03 1.488781e-02 9.19363136e+03 9.23727071e+03 4 2
9.482919e+13 2.959697e+00 1.00 -1.301062e-02 2.102874e-02 3.30209217e+03 3.34562078e+03 4 2
1.517380e+14 3.277606e+00 1.00 1.803140e-02 3.304572e-02 1.02238054e+03 1.00427211e+03 4 2
2.403862e+14 3.637692e+00 1.00 -4.662118e-03 7.225382e-02 2.33379584e+02 2.34472723e+02 4 2
3.737181e+14 4.037384e+00 1.00 -5.120476e-02 1.590624e-01 3.70427056e+01 3.90418333e+01 4 2
6.385067e+14 4.609255e+00 1.00 -2.716069e-01 4.201246e-01 3.00227951e+00 4.12178488e+00 4 2
8.893511e+12 1.759833e+00 0.85 -4.580457e-03 5.924189e-03 2.00994023e+05 2.01918903e+05 4 3
1.431910e+13 1.913566e+00 0.85 -1.223302e-02 6.457039e-03 1.10149407e+05 1.11513555e+05 4 3
2.301414e+13 2.087390e+00 0.85 -9.762773e-03 7.907590e-03 5.78239163e+04 5.83940037e+04 4 3
3.698384e+13 2.285386e+00 0.85 -9.071193e-03 1.008836e-02 2.82447575e+04 2.85033165e+04 4 3
5.949433e+13 2.512508e+00 0.85 -1.291173e-02 1.317751e-02 1.25124600e+04 1.26761307e+04 4 3
9.503004e+13 2.769533e+00 0.85 -2.495468e-02 1.829040e-02 4.85628914e+03 4.98057789e+03 4 3
1.520709e+14 3.067128e+00 0.85 -1.121449e-02 2.663476e-02 1.63981123e+03 1.65840944e+03 4 3
2.437166e+14 3.413294e+00 0.85 3.364007e-03 4.991056e-02 4.43713965e+02 4.42226313e+02 4 3
3.815553e+14 3.795249e+00 0.85 -1.179310e-01 1.048325e-01 7.70874434e+01 8.73938938e+01 4 3
6.476255e+14 4.326706e+00 0.85 -4.461713e-02 2.855052e-01 1.10082661e+01 1.15223608e+01 4 3
8.901271e+12 1.641174e+00 0.70 -5.151661e-03 5.658022e-03 2.24486273e+05 2.25648739e+05 4 4
1.433537e+13 1.784636e+00 0.70 -1.188567e-02 6.400627e-03 1.26900220e+05 1.28426656e+05 4 4
2.306246e+13 1.947116e+00 0.70 -8.826087e-03 7.421808e-03 6.92003484e+04 6.98165554e+04 4 4
3.707857e+13 2.132035e+00 0.70 -1.495977e-02 9.378115e-03 3.51797612e+04 3.57140351e+04 4 4
5.956694e+13 2.343328e+00 0.70 -1.199168e-02 1.189178e-02 1.66463601e+04 1.68484007e+04 4 4
9.552591e+13 2.585262e+00 0.70 -1.927037e-02 1.678139e-02 6.99637215e+03 7.13384397e+03 4 4
1.527996e+14 2.862927e+00 0.70 -3.603063e-02 2.356339e-02 2.51883301e+03 2.61298035e+03 4 4
2.437521e+14 3.182775e+00 0.70 -2.053305e-02 3.907601e-02 7.71240837e+02 7.87408742e+02 4 4
3.914270e+14 3.560745e+00 0.70 5.420808e-03 8.007469e-02 1.83203731e+02 1.82215973e+02 4 4
6.232374e+14 3.995300e+00 0.70 -3.551881e-01 1.454433e-01 1.90147122e+01 2.94887719e+01 4 4
1.012118e+15 4.529639e+00 0.70 3.669158e-01 6.821152e-01 4.00212167e+00 2.92784802e+00 4 4
8.909535e+12 1.525990e+00 0.55 -5.149790e-03 5.359046e-03 2.46947570e+05 2.48225881e+05 4 5
1.435456e+13 1.659516e+00 0.55 -1.005346e-02 6.230080e-03 1.43727076e+05 1.45186705e+05 4 5
2.311031e+13 1.810872e+00 0.55 -8.861647e-03 7.079750e-03 8.09331081e+04 8.16567211e+04 4 5
3.714508e+13 1.982776e+00 0.55 -1.487754e-02 8.807368e-03 4.29387406e+04 4.35872110e+04 4 5
5.972413e+13 2.179685e+00 0.55 -1.139700e-02 1.079035e-02 2.14483495e+04 2.16956143e+04 4 5
9.575942e+13 2.404681e+00 0.55 -2.539469e-02 1.486902e-02 9.58294807e+03 9.83264509e+03 4 5
1.531787e+14 2.663032e+00 0.55 -1.068706e-02 1.954750e-02 3.88598109e+03 3.92795943e+03 4 5
2.453224e+14 2.963329e+00 0.55 -3.486901e-02 3.208823e-02 1.27704440e+03 1.32318247e+03 4 5
3.951010e+14 3.317808e+00 0.55 -2.327587e-02 5.789281e-02 3.45381278e+02 3.53611902e+02 4 5
6.169753e+14 3.704824e+00 0.55 -1.442890e-01 1.089424e-01 5.90460460e+01 6.90023241e+01 4 5
